date,spy_open,previous_close,gap_pct,first_1m_return,net_movement,opening_range_high,opening_range_low,opening_range_width,breakout_direction,volatility,volume,rvol_10d,vix_at_open,entry_price,outcome_label,label,max_gain_reached,max_drawdown_reached
2024-08-26,563.18,561.97,0.2153,0.0355,0.0994,563.91,562.8,1.11,UP,0.4119,1837056,1.3279,15.9,563.74,FAIL_FAKEOUT,PASS,0.0284,-0.3973
2024-08-27,559.49,560.61,-0.1998,-0.042,-0.0465,559.61,558.795,0.815,DOWN,0.393,813869,0.5833,16.62,559.23,TAKE,TAKE,0.3871,-0.1627
2024-08-28,561.21,561.58,-0.0659,0.0624,-0.0214,561.65,561.05,0.6,DOWN,0.3279,515666,0.3945,15.61,561.09,PASS,PASS,0.0726,-0.1212
2024-08-29,560.31,557.73,0.4626,-0.0946,0.0875,560.88,559.73,1.15,UP,0.5379,1656308,1.3566,15.89,560.8,FAIL_FAKEOUT,PASS,0.2051,-0.255
2024-08-30,560.77,558.69,0.3723,0.0089,0.0834,561.42,560.45,0.97,UP,0.436,1414477,1.1696,15.42,561.2375,PASS,PASS,0.1804,-0.1474
2024-09-03,560.47,563.25,-0.4936,0.0178,-0.041,560.81,559.93,0.88,DOWN,0.4938,1536695,1.2719,16.59,560.24,FAIL_FAKEOUT,PASS,0.0143,-0.6994
2024-09-04,550.2,552.25,-0.3712,0.0127,0.2163,551.41,550.03,1.38,UP,0.42,1094260,0.8697,22.37,551.39,FAIL_FAKEOUT,PASS,0.272,-0.2476
2024-09-05,550.89,550.81,0.0145,0.0799,-0.0345,551.55,550.68,0.87,DOWN,0.446,1423991,1.13,20.62,550.7,TAKE,TAKE,0.5628,-0.0091
2024-09-06,549.94,549.65,0.0528,0.16,0.2073,551.134,549.84,1.294,UP,0.8427,1916959,1.4972,19.05,551.08,FAIL_FAKEOUT,PASS,0.0944,-1.1704
2024-09-09,544.65,539.87,0.8854,-0.033,0.0661,545.16,544.06,1.1,UP,0.409,1956921,1.423,20.99,545.01,PASS,PASS,0.2532,-0.167
2024-09-10,548.36,546.58,0.3257,0.0036,-0.0401,548.66,547.96,0.7,DOWN,0.3035,1440600,1.0169,19.15,548.14,FAIL_FAKEOUT,PASS,0.0803,-0.4726
2024-09-11,548.7,548.57,0.0237,-0.1786,-0.3791,548.76,546.62,2.14,DOWN,0.7925,1161499,0.8435,18.68,546.62,FAIL_FAKEOUT,PASS,0.0787,-1.1324
2024-09-12,555.01,554.22,0.1425,-0.0847,-0.0288,555.15,554.49,0.66,DOWN,0.498,1303338,0.9232,17.94,554.85,FAIL_FAKEOUT,PASS,0.2073,-0.3803
2024-09-13,559.71,558.71,0.179,-0.0071,0.1072,560.36,559.45,0.91,UP,0.3358,1448005,0.9715,17.13,560.3101,TAKE,TAKE,0.3659,-0.0678
2024-09-16,561.74,561.89,-0.0267,0.0053,-0.1068,562.135,561.13,1.005,DOWN,0.4144,1238363,0.8426,17.25,561.14,TAKE,TAKE,0.3172,-0.057
2024-09-17,565.1,562.65,0.4354,0.0018,-0.0593,565.57,564.7,0.87,DOWN,0.428,1139607,0.7848,17.2,564.765,PASS,PASS,0.2629,-0.1231
2024-09-18,563.74,563.03,0.1261,-0.0993,-0.1721,563.93,562.7,1.23,DOWN,0.43,898352,0.6361,19.39,562.77,PASS,PASS,0.1228,-0.1137
2024-09-19,571.01,561.29,1.7317,-0.0648,-0.1716,571.09,570.02,1.07,DOWN,0.33,1887390,1.3551,16.29,570.03,FAIL_FAKEOUT,PASS,0.2965,-0.3421
2024-09-20,567.84,570.715,-0.5038,-0.0018,0.0264,568.23,567.6,0.63,UP,0.3459,1681158,1.1682,16.11,567.99,FAIL_FAKEOUT,PASS,0.0891,-0.2782
2024-09-23,569.34,568.07,0.2236,-0.0439,-0.0755,569.42,568.53,0.89,DOWN,0.488,1529099,1.0802,16.35,568.91,PASS,PASS,0.25,-0.116
2024-09-24,570.48,569.74,0.1299,-0.0754,-0.0649,570.55,569.84,0.71,DOWN,0.3138,1364847,0.9942,15.91,570.11,FAIL_FAKEOUT,PASS,0.0035,-0.421
2024-09-25,571.14,571.09,0.0088,0.1121,0.0718,571.8281,571.13,0.6981,UP,0.3356,1060460,0.7768,15.48,571.55,PASS,PASS,0.0595,-0.1225
2024-09-26,574.38,569.95,0.7773,-0.0923,-0.141,574.71,573.52,1.19,DOWN,0.3901,1667260,1.2304,15.28,573.57,PASS,PASS,0.1011,-0.1988
2024-09-27,573.39,572.37,0.1782,-0.0209,0.0,573.56,573.06,0.5,NONE,0.336,1263660,0.9082,15.36,573.39,PASS,PASS,0.1448,-0.1308
2024-09-30,570.42,571.32,-0.1575,0.021,0.121,571.2201,570.4,0.8201,UP,0.3135,923810,0.6728,17.19,571.11,PASS,PASS,0.0665,-0.1506
2024-10-01,573.4,573.38,0.0035,-0.0828,-0.4081,573.46,570.8,2.66,DOWN,0.734,1853638,1.3817,16.93,571.06,FAIL_FAKEOUT,PASS,0.0158,-0.7512
2024-10-02,567.71,569.151,-0.2532,-0.1198,-0.1612,567.76,566.5,1.26,DOWN,0.454,1011693,0.716,19.76,566.795,FAIL_FAKEOUT,PASS,0.3679,-0.2691
2024-10-03,567.36,568.82,-0.2567,0.0353,0.1322,568.14,567.18,0.96,UP,0.43,874664,0.6141,19.92,568.1103,FAIL_FAKEOUT,PASS,0.2979,-0.2887
2024-10-04,572.35,567.79,0.8031,-0.0524,-0.0463,572.5662,571.58,0.9862,DOWN,0.401,1733475,1.3102,19.24,572.085,FAIL_FAKEOUT,PASS,0.1092,-0.6529
2024-10-07,571.3,572.81,-0.2636,-0.0228,-0.021,571.56,570.75,0.81,DOWN,0.4007,1045409,0.7871,20.91,571.18,PASS,PASS,0.1365,-0.1138
2024-10-08,570.42,567.94,0.4367,-0.0333,-0.1175,570.5,569.6188,0.8812,DOWN,0.3141,1317689,1.0295,21.85,569.75,PASS,PASS,0.2808,-0.0386
2024-10-09,573.16,572.91,0.0436,-0.0715,-0.0297,573.2,572.65,0.55,DOWN,0.254,689518,0.5407,21.67,572.99,PASS,PASS,0.2531,-0.0768
2024-10-10,575.77,576.92,-0.1993,-0.0486,-0.0035,575.95,575.38,0.57,DOWN,0.362,1015316,0.8201,21.08,575.75,FAIL_FAKEOUT,PASS,0.1562,-0.2067
